,atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,day,year,month,hour,dp_reg,dp_cas
5348,35.605,0,0,2012-08-28 16:00:00,0,33,0,3,33.62,1,22.0028,1,1,2012,8,17,3,3
5349,34.85,0,0,2012-08-28 17:00:00,0,35,0,3,32.8,1,26.0027,1,1,2012,8,18,7,3
5350,34.85,0,0,2012-08-28 18:00:00,0,40,0,3,31.98,1,16.9979,1,1,2012,8,19,7,3
5351,33.335,0,0,2012-08-28 19:00:00,0,45,0,3,30.34,1,11.0014,1,1,2012,8,20,6,4
5352,33.335,0,0,2012-08-28 20:00:00,0,48,0,3,29.52,1,7.0015,1,1,2012,8,21,6,4
5353,33.335,0,0,2012-08-28 21:00:00,0,48,0,3,29.52,1,6.0032,1,1,2012,8,22,2,4
5354,32.575,0,0,2012-08-28 22:00:00,0,54,0,3,28.7,1,0.0,1,1,2012,8,23,2,4
5355,31.82,0,0,2012-08-28 23:00:00,0,57,0,3,27.88,1,0.0,1,1,2012,8,24,2,4
5356,31.06,0,0,2012-08-29 00:00:00,0,69,0,3,27.06,1,0.0,1,2,2012,8,1,1,1
5357,30.305,0,0,2012-08-29 01:00:00,0,69,0,3,26.24,1,8.9981,1,2,2012,8,2,1,1
5358,29.545,0,0,2012-08-29 02:00:00,0,73,0,3,25.42,1,8.9981,1,2,2012,8,3,1,1
5359,29.545,0,0,2012-08-29 03:00:00,0,73,0,3,25.42,1,7.0015,1,2,2012,8,4,1,1
5360,29.545,0,0,2012-08-29 04:00:00,0,73,0,3,24.6,1,15.0013,1,2,2012,8,5,1,1
5361,29.545,0,0,2012-08-29 05:00:00,0,73,0,3,24.6,1,12.998,1,2,2012,8,6,1,1
5362,29.545,0,0,2012-08-29 06:00:00,0,73,0,3,24.6,1,12.998,1,2,2012,8,7,1,1
5363,30.305,0,0,2012-08-29 07:00:00,0,65,0,3,26.24,1,6.0032,1,2,2012,8,8,4,1
5364,31.06,0,0,2012-08-29 08:00:00,0,61,0,3,27.06,1,11.0014,1,2,2012,8,9,5,2
5365,32.575,0,0,2012-08-29 09:00:00,0,51,0,3,28.7,1,12.998,1,2,2012,8,10,3,3
5366,33.335,0,0,2012-08-29 10:00:00,0,48,0,3,29.52,1,11.0014,1,2,2012,8,11,3,3
5367,32.575,0,0,2012-08-29 11:00:00,0,45,0,3,29.52,1,0.0,1,2,2012,8,12,3,3
5368,34.09,0,0,2012-08-29 12:00:00,0,40,0,3,31.16,1,0.0,1,2,2012,8,13,3,3
5369,33.335,0,0,2012-08-29 13:00:00,0,42,0,3,30.34,1,0.0,1,2,2012,8,14,3,3
5370,34.09,0,0,2012-08-29 14:00:00,0,40,0,3,31.16,1,6.0032,1,2,2012,8,15,3,3
5371,34.09,0,0,2012-08-29 15:00:00,0,40,0,3,31.16,1,12.998,1,2,2012,8,16,3,3
5372,33.335,0,0,2012-08-29 16:00:00,0,37,0,3,31.16,1,8.9981,1,2,2012,8,17,3,3
5373,34.09,0,0,2012-08-29 17:00:00,0,35,0,3,31.98,1,15.0013,1,2,2012,8,18,7,3
5374,33.335,0,0,2012-08-29 18:00:00,0,42,0,3,30.34,1,11.0014,1,2,2012,8,19,7,3
5375,32.575,0,0,2012-08-29 19:00:00,0,54,0,3,28.7,1,12.998,1,2,2012,8,20,6,4
5376,31.82,0,0,2012-08-29 20:00:00,0,57,0,3,27.88,1,0.0,1,2,2012,8,21,6,4
5377,31.06,0,0,2012-08-29 21:00:00,0,54,0,3,27.06,1,7.0015,1,2,2012,8,22,2,4
5378,31.06,0,0,2012-08-29 22:00:00,0,54,0,3,27.06,1,0.0,1,2,2012,8,23,2,4
5379,31.06,0,0,2012-08-29 23:00:00,0,57,0,3,27.06,1,0.0,1,2,2012,8,24,2,4
5380,30.305,0,0,2012-08-30 00:00:00,0,69,0,3,26.24,1,0.0,1,3,2012,8,1,1,1
5381,30.305,0,0,2012-08-30 01:00:00,0,65,0,3,26.24,1,0.0,1,3,2012,8,2,1,1
5382,29.545,0,0,2012-08-30 02:00:00,0,73,0,3,25.42,1,0.0,1,3,2012,8,3,1,1
5383,29.545,0,0,2012-08-30 03:00:00,0,73,0,3,25.42,1,0.0,1,3,2012,8,4,1,1
5384,29.545,0,0,2012-08-30 04:00:00,0,73,0,3,25.42,1,0.0,1,3,2012,8,5,1,1
5385,29.545,0,0,2012-08-30 05:00:00,0,73,0,3,25.42,1,0.0,1,3,2012,8,6,1,1
5386,28.03,0,0,2012-08-30 06:00:00,0,83,0,3,24.6,1,11.0014,1,3,2012,8,7,1,1
5387,30.305,0,0,2012-08-30 07:00:00,0,73,0,3,26.24,1,0.0,1,3,2012,8,8,4,1
5388,31.06,0,0,2012-08-30 08:00:00,0,65,0,3,27.06,1,0.0,1,3,2012,8,9,5,2
5389,32.575,0,0,2012-08-30 09:00:00,0,58,0,3,28.7,1,0.0,1,3,2012,8,10,3,3
5390,33.335,0,0,2012-08-30 10:00:00,0,54,0,3,29.52,1,0.0,1,3,2012,8,11,3,3
5391,34.09,0,0,2012-08-30 11:00:00,0,40,0,3,31.16,1,6.0032,1,3,2012,8,12,3,3
5392,34.09,0,0,2012-08-30 12:00:00,0,45,0,3,31.16,1,8.9981,1,3,2012,8,13,3,3
5393,34.09,0,0,2012-08-30 13:00:00,0,48,0,3,31.16,1,7.0015,1,3,2012,8,14,3,3
5394,34.09,0,0,2012-08-30 14:00:00,0,48,0,3,31.16,1,8.9981,1,3,2012,8,15,3,3
5395,36.365,0,0,2012-08-30 15:00:00,0,46,0,3,32.8,1,11.0014,1,3,2012,8,16,3,3
5396,36.365,0,0,2012-08-30 16:00:00,0,43,0,3,32.8,1,11.0014,1,3,2012,8,17,3,3
5397,36.365,0,0,2012-08-30 17:00:00,0,34,0,3,33.62,1,15.0013,1,3,2012,8,18,7,3
5398,35.605,0,0,2012-08-30 18:00:00,0,38,0,3,32.8,1,8.9981,1,3,2012,8,19,7,3
5399,34.09,0,0,2012-08-30 19:00:00,0,48,0,3,31.16,1,8.9981,1,3,2012,8,20,6,4
5400,34.09,0,0,2012-08-30 20:00:00,0,58,0,3,30.34,1,11.0014,1,3,2012,8,21,6,4
5401,34.09,0,0,2012-08-30 21:00:00,0,66,0,3,29.52,1,8.9981,1,3,2012,8,22,2,4
5402,32.575,0,0,2012-08-30 22:00:00,0,70,0,3,28.7,1,0.0,1,3,2012,8,23,2,4
5403,33.335,0,0,2012-08-30 23:00:00,0,74,0,3,28.7,1,7.0015,1,3,2012,8,24,2,4
5404,31.82,0,0,2012-08-31 00:00:00,0,83,0,3,27.88,1,11.0014,1,4,2012,8,1,1,1
5405,31.82,0,0,2012-08-31 01:00:00,0,83,0,3,27.88,1,11.0014,1,4,2012,8,2,1,1
5406,29.545,0,0,2012-08-31 02:00:00,0,89,0,3,27.06,1,8.9981,1,4,2012,8,3,1,1
5407,29.545,0,0,2012-08-31 03:00:00,0,89,0,3,27.06,1,7.0015,1,4,2012,8,4,1,1
5408,28.79,0,0,2012-08-31 04:00:00,0,89,0,3,26.24,1,8.9981,1,4,2012,8,5,1,1
5409,28.79,0,0,2012-08-31 05:00:00,0,89,0,3,26.24,1,11.0014,1,4,2012,8,6,1,1
5410,28.79,0,0,2012-08-31 06:00:00,0,89,0,3,26.24,2,11.0014,1,4,2012,8,7,1,1
5411,28.79,0,0,2012-08-31 07:00:00,0,89,0,3,26.24,2,6.0032,1,4,2012,8,8,4,1
5412,33.335,0,0,2012-08-31 08:00:00,0,74,0,3,28.7,2,0.0,1,4,2012,8,9,5,2
5413,34.85,0,0,2012-08-31 09:00:00,0,70,0,3,30.34,1,0.0,1,4,2012,8,10,3,3
5414,35.605,0,0,2012-08-31 10:00:00,0,62,0,3,31.16,1,6.0032,1,4,2012,8,11,3,3
5415,37.12,0,0,2012-08-31 11:00:00,0,28,0,3,35.26,1,19.9995,1,4,2012,8,12,3,3
5416,37.12,0,0,2012-08-31 12:00:00,0,26,0,3,35.26,1,16.9979,1,4,2012,8,13,3,3
5417,37.88,0,0,2012-08-31 13:00:00,0,27,0,3,36.08,1,22.0028,1,4,2012,8,14,3,3
5418,38.635,0,0,2012-08-31 14:00:00,0,25,0,3,36.9,1,15.0013,1,4,2012,8,15,3,3
5419,39.395,0,0,2012-08-31 15:00:00,0,27,0,3,36.9,1,19.9995,1,4,2012,8,16,3,3
5420,39.395,0,0,2012-08-31 16:00:00,0,27,0,3,36.9,1,16.9979,1,4,2012,8,17,3,3
5421,38.635,0,0,2012-08-31 17:00:00,0,32,0,3,36.08,1,11.0014,1,4,2012,8,18,7,3
5422,37.88,0,0,2012-08-31 18:00:00,0,36,0,3,35.26,1,16.9979,1,4,2012,8,19,7,3
5423,37.12,0,0,2012-08-31 19:00:00,0,49,0,3,32.8,1,8.9981,1,4,2012,8,20,6,4
5424,37.12,0,0,2012-08-31 20:00:00,0,49,0,3,32.8,1,8.9981,1,4,2012,8,21,6,4
5425,35.605,0,0,2012-08-31 21:00:00,0,58,0,3,31.16,1,12.998,1,4,2012,8,22,2,4
5426,35.605,0,0,2012-08-31 22:00:00,0,58,0,3,31.16,1,12.998,1,4,2012,8,23,2,4
5427,34.09,0,0,2012-08-31 23:00:00,0,62,0,3,30.34,1,7.0015,1,4,2012,8,24,2,4
5428,24.24,0,0,2012-09-20 00:00:00,0,63,0,3,20.5,1,0.0,1,3,2012,9,1,1,1
5429,22.725,0,0,2012-09-20 01:00:00,0,72,0,3,18.86,1,7.0015,1,3,2012,9,2,1,1
5430,22.725,0,0,2012-09-20 02:00:00,0,72,0,3,18.86,1,6.0032,1,3,2012,9,3,1,1
5431,21.97,0,0,2012-09-20 03:00:00,0,77,0,3,18.04,1,0.0,1,3,2012,9,4,1,1
5432,21.97,0,0,2012-09-20 04:00:00,0,77,0,3,18.04,1,7.0015,1,3,2012,9,5,1,1
5433,21.97,0,0,2012-09-20 05:00:00,0,77,0,3,18.04,1,7.0015,1,3,2012,9,6,1,1
5434,21.97,0,0,2012-09-20 06:00:00,0,77,0,3,18.04,1,0.0,1,3,2012,9,7,1,1
5435,22.725,0,0,2012-09-20 07:00:00,0,82,0,3,18.86,1,7.0015,1,3,2012,9,8,4,1
5436,24.24,0,0,2012-09-20 08:00:00,0,68,0,3,20.5,1,6.0032,1,3,2012,9,9,5,2
5437,26.515,0,0,2012-09-20 09:00:00,0,60,0,3,22.96,1,6.0032,1,3,2012,9,10,3,3
5438,27.275,0,0,2012-09-20 10:00:00,0,53,0,3,23.78,1,6.0032,1,3,2012,9,11,3,3
5439,31.06,0,0,2012-09-20 11:00:00,0,43,0,3,25.42,1,0.0,1,3,2012,9,12,3,3
5440,31.06,0,0,2012-09-20 12:00:00,0,43,0,3,25.42,1,8.9981,1,3,2012,9,13,3,3
5441,31.06,0,0,2012-09-20 13:00:00,0,44,0,3,26.24,1,8.9981,1,3,2012,9,14,3,3
5442,31.06,0,0,2012-09-20 14:00:00,0,47,0,3,26.24,1,12.998,1,3,2012,9,15,3,3
5443,31.06,0,0,2012-09-20 15:00:00,0,47,0,3,27.06,1,12.998,1,3,2012,9,16,3,3
5444,31.06,0,0,2012-09-20 16:00:00,0,47,0,3,26.24,1,11.0014,1,3,2012,9,17,3,3
5445,31.06,0,0,2012-09-20 17:00:00,0,50,0,3,26.24,1,15.0013,1,3,2012,9,18,7,3
5446,31.06,0,0,2012-09-20 18:00:00,0,56,0,3,24.6,1,16.9979,1,3,2012,9,19,7,3
5447,27.275,0,0,2012-09-20 19:00:00,0,60,0,3,23.78,1,15.0013,1,3,2012,9,20,6,4
5448,26.515,0,0,2012-09-20 20:00:00,0,64,0,3,22.96,1,8.9981,1,3,2012,9,21,6,4
5449,26.515,0,0,2012-09-20 21:00:00,0,64,0,3,22.96,1,12.998,1,3,2012,9,22,2,4
5450,25.76,0,0,2012-09-20 22:00:00,0,73,0,3,22.14,1,7.0015,1,3,2012,9,23,2,4
5451,25.76,0,0,2012-09-20 23:00:00,0,68,0,3,22.14,1,7.0015,1,3,2012,9,24,2,4
5452,25.76,0,0,2012-09-21 00:00:00,0,68,0,3,22.14,1,0.0,1,4,2012,9,1,1,1
5453,25.0,0,0,2012-09-21 01:00:00,0,72,0,3,21.32,1,0.0,1,4,2012,9,2,1,1
5454,25.0,0,0,2012-09-21 02:00:00,0,72,0,3,21.32,1,0.0,1,4,2012,9,3,1,1
5455,24.24,0,0,2012-09-21 03:00:00,0,77,0,3,20.5,1,6.0032,1,4,2012,9,4,1,1
5456,24.24,0,0,2012-09-21 04:00:00,0,77,0,3,20.5,1,0.0,1,4,2012,9,5,1,1
5457,24.24,0,0,2012-09-21 05:00:00,0,82,0,3,20.5,1,0.0,1,4,2012,9,6,1,1
5458,24.24,0,0,2012-09-21 06:00:00,0,77,0,3,20.5,1,6.0032,1,4,2012,9,7,1,1
5459,25.0,0,0,2012-09-21 07:00:00,0,77,0,3,21.32,1,0.0,1,4,2012,9,8,4,1
5460,25.76,0,0,2012-09-21 08:00:00,0,73,0,3,22.14,1,8.9981,1,4,2012,9,9,5,2
5461,27.275,0,0,2012-09-21 09:00:00,0,68,0,3,23.78,1,8.9981,1,4,2012,9,10,3,3
5462,30.305,0,0,2012-09-21 10:00:00,0,61,0,3,25.42,1,15.0013,1,4,2012,9,11,3,3
5463,31.06,0,0,2012-09-21 11:00:00,0,57,0,3,27.06,1,15.0013,1,4,2012,9,12,3,3
5464,31.82,0,0,2012-09-21 12:00:00,0,57,0,3,27.88,1,11.0014,1,4,2012,9,13,3,3
5465,32.575,0,0,2012-09-21 13:00:00,0,54,0,3,28.7,1,11.0014,1,4,2012,9,14,3,3
5466,32.575,0,0,2012-09-21 14:00:00,0,54,0,3,28.7,1,19.9995,1,4,2012,9,15,3,3
5467,32.575,0,0,2012-09-21 15:00:00,0,54,0,3,28.7,1,15.0013,1,4,2012,9,16,3,3
5468,32.575,0,0,2012-09-21 16:00:00,0,54,0,3,28.7,1,12.998,1,4,2012,9,17,3,3
5469,31.82,0,0,2012-09-21 17:00:00,0,57,0,3,27.88,1,19.0012,1,4,2012,9,18,7,3
5470,31.06,0,0,2012-09-21 18:00:00,0,61,0,3,27.06,1,16.9979,1,4,2012,9,19,7,3
5471,30.305,0,0,2012-09-21 19:00:00,0,65,0,3,26.24,1,16.9979,1,4,2012,9,20,6,4
5472,30.305,0,0,2012-09-21 20:00:00,0,69,0,3,25.42,1,12.998,1,4,2012,9,21,6,4
5473,29.545,0,0,2012-09-21 21:00:00,0,73,0,3,24.6,1,16.9979,1,4,2012,9,22,2,4
5474,29.545,0,0,2012-09-21 22:00:00,0,73,0,3,24.6,1,12.998,1,4,2012,9,23,2,4
5475,29.545,0,0,2012-09-21 23:00:00,0,73,0,3,24.6,1,22.0028,1,4,2012,9,24,2,4
5476,29.545,0,0,2012-09-22 00:00:00,0,73,0,3,24.6,1,19.0012,0,5,2012,9,1,1,1
5477,27.275,0,0,2012-09-22 01:00:00,0,83,0,3,23.78,1,19.9995,0,5,2012,9,2,1,1
5478,26.515,0,0,2012-09-22 02:00:00,0,88,0,3,22.96,1,16.9979,0,5,2012,9,3,1,1
5479,26.515,0,0,2012-09-22 03:00:00,0,83,0,3,22.96,1,19.0012,0,5,2012,9,4,1,1
5480,26.515,0,0,2012-09-22 04:00:00,0,83,0,3,22.96,1,19.0012,0,5,2012,9,5,1,1
5481,26.515,0,0,2012-09-22 05:00:00,0,83,0,3,22.96,1,22.0028,0,5,2012,9,6,1,1
5482,26.515,0,0,2012-09-22 06:00:00,0,83,0,3,22.96,1,19.9995,0,5,2012,9,7,1,1
5483,27.275,0,0,2012-09-22 07:00:00,0,78,0,3,23.78,1,16.9979,0,5,2012,9,8,4,1
5484,29.545,0,0,2012-09-22 08:00:00,0,73,0,3,24.6,1,19.9995,0,5,2012,9,9,5,2
5485,30.305,0,0,2012-09-22 09:00:00,0,69,0,3,26.24,1,16.9979,0,5,2012,9,10,3,3
5486,31.06,0,0,2012-09-22 10:00:00,0,65,0,3,27.06,1,22.0028,0,5,2012,9,11,3,3
5487,32.575,0,0,2012-09-22 11:00:00,0,58,0,3,28.7,1,19.0012,0,5,2012,9,12,3,3
5488,33.335,0,0,2012-09-22 12:00:00,0,54,0,3,29.52,1,19.9995,0,5,2012,9,13,3,3
5489,33.335,0,0,2012-09-22 13:00:00,0,51,0,3,30.34,1,23.9994,0,5,2012,9,14,3,3
5490,34.09,0,0,2012-09-22 14:00:00,0,48,0,3,31.16,1,19.0012,0,5,2012,9,15,3,3
5491,33.335,0,0,2012-09-22 15:00:00,0,48,0,3,30.34,1,26.0027,0,5,2012,9,16,3,3
5492,33.335,0,0,2012-09-22 16:00:00,0,51,0,3,30.34,1,22.0028,0,5,2012,9,17,3,3
5493,33.335,0,0,2012-09-22 17:00:00,0,51,0,3,30.34,1,22.0028,0,5,2012,9,18,7,3
5494,33.335,0,0,2012-09-22 18:00:00,0,54,0,3,29.52,1,19.0012,0,5,2012,9,19,7,3
5495,32.575,0,0,2012-09-22 19:00:00,0,58,0,3,28.7,1,12.998,0,5,2012,9,20,6,4
5496,32.575,0,0,2012-09-22 20:00:00,0,54,0,3,28.7,1,16.9979,0,5,2012,9,21,6,4
5497,31.06,0,0,2012-09-22 21:00:00,0,57,0,3,26.24,1,16.9979,0,5,2012,9,22,2,4
5498,31.06,0,0,2012-09-22 22:00:00,0,57,0,3,25.42,1,12.998,0,5,2012,9,23,2,4
5499,31.06,0,0,2012-09-22 23:00:00,0,50,0,3,25.42,1,12.998,0,5,2012,9,24,2,4
5500,31.06,0,0,2012-09-23 00:00:00,0,38,0,4,25.42,1,16.9979,0,6,2012,9,1,1,1
5501,25.76,0,0,2012-09-23 01:00:00,0,52,0,4,22.14,1,23.9994,0,6,2012,9,2,1,1
5502,25.0,0,0,2012-09-23 02:00:00,0,48,0,4,21.32,1,16.9979,0,6,2012,9,3,1,1
5503,23.485,0,0,2012-09-23 03:00:00,0,55,0,4,19.68,1,19.9995,0,6,2012,9,4,1,1
5504,22.725,0,0,2012-09-23 04:00:00,0,55,0,4,18.86,1,15.0013,0,6,2012,9,5,1,1
5505,22.725,0,0,2012-09-23 05:00:00,0,59,0,4,18.86,1,16.9979,0,6,2012,9,6,1,1
5506,21.97,0,0,2012-09-23 06:00:00,0,62,0,4,18.04,1,16.9979,0,6,2012,9,7,1,1
5507,22.725,0,0,2012-09-23 07:00:00,0,59,0,4,18.86,1,15.0013,0,6,2012,9,8,4,1
5508,23.485,0,0,2012-09-23 08:00:00,0,55,0,4,19.68,1,23.9994,0,6,2012,9,9,5,2
5509,24.24,0,0,2012-09-23 09:00:00,0,51,0,4,20.5,1,22.0028,0,6,2012,9,10,3,3
5510,25.76,0,0,2012-09-23 10:00:00,0,45,0,4,22.14,1,16.9979,0,6,2012,9,11,3,3
5511,26.515,0,0,2012-09-23 11:00:00,0,46,0,4,22.96,1,16.9979,0,6,2012,9,12,3,3
5512,26.515,0,0,2012-09-23 12:00:00,0,43,0,4,22.96,1,7.0015,0,6,2012,9,13,3,3
5513,31.06,0,0,2012-09-23 13:00:00,0,38,0,4,24.6,1,11.0014,0,6,2012,9,14,3,3
5514,31.06,0,0,2012-09-23 14:00:00,0,38,0,4,24.6,1,12.998,0,6,2012,9,15,3,3
5515,31.06,0,0,2012-09-23 15:00:00,0,33,0,4,24.6,1,15.0013,0,6,2012,9,16,3,3
5516,31.06,0,0,2012-09-23 16:00:00,0,33,0,4,24.6,1,22.0028,0,6,2012,9,17,3,3
5517,26.515,0,0,2012-09-23 17:00:00,0,35,0,4,22.96,1,19.9995,0,6,2012,9,18,7,3
5518,25.76,0,0,2012-09-23 18:00:00,0,37,0,4,22.14,1,12.998,0,6,2012,9,19,7,3
5519,25.0,0,0,2012-09-23 19:00:00,0,42,0,4,21.32,1,11.0014,0,6,2012,9,20,6,4
5520,25.0,0,0,2012-09-23 20:00:00,0,42,0,4,21.32,1,11.0014,0,6,2012,9,21,6,4
5521,25.0,0,0,2012-09-23 21:00:00,0,48,0,4,21.32,2,7.0015,0,6,2012,9,22,2,4
5522,25.0,0,0,2012-09-23 22:00:00,0,48,0,4,21.32,1,0.0,0,6,2012,9,23,2,4
5523,24.24,0,0,2012-09-23 23:00:00,0,59,0,4,20.5,2,7.0015,0,6,2012,9,24,2,4
5524,22.725,0,0,2012-09-24 00:00:00,0,63,0,4,18.86,1,12.998,1,0,2012,9,1,1,1
5525,22.725,0,0,2012-09-24 01:00:00,0,67,0,4,18.86,1,8.9981,1,0,2012,9,2,1,1
5526,22.725,0,0,2012-09-24 02:00:00,0,63,0,4,18.86,2,8.9981,1,0,2012,9,3,1,1
5527,22.725,0,0,2012-09-24 03:00:00,0,63,0,4,18.86,1,11.0014,1,0,2012,9,4,1,1
5528,21.97,0,0,2012-09-24 04:00:00,0,67,0,4,18.04,1,7.0015,1,0,2012,9,5,1,1
5529,22.725,0,0,2012-09-24 05:00:00,0,63,0,4,18.86,1,0.0,1,0,2012,9,6,1,1
5530,22.725,0,0,2012-09-24 06:00:00,0,59,0,4,18.86,1,0.0,1,0,2012,9,7,1,1
5531,22.725,0,0,2012-09-24 07:00:00,0,67,0,4,18.86,1,8.9981,1,0,2012,9,8,4,1
5532,24.24,0,0,2012-09-24 08:00:00,0,55,0,4,20.5,1,12.998,1,0,2012,9,9,5,2
5533,25.0,0,0,2012-09-24 09:00:00,0,52,0,4,21.32,1,12.998,1,0,2012,9,10,3,3
5534,25.76,0,0,2012-09-24 10:00:00,0,49,0,4,22.14,1,15.0013,1,0,2012,9,11,3,3
5535,26.515,0,0,2012-09-24 11:00:00,0,37,0,4,22.96,1,12.998,1,0,2012,9,12,3,3
5536,26.515,0,0,2012-09-24 12:00:00,0,35,0,4,22.96,1,19.9995,1,0,2012,9,13,3,3
5537,31.06,0,0,2012-09-24 13:00:00,0,31,0,4,24.6,1,19.9995,1,0,2012,9,14,3,3
5538,30.305,0,0,2012-09-24 14:00:00,0,28,0,4,24.6,1,0.0,1,0,2012,9,15,3,3
5539,31.06,0,0,2012-09-24 15:00:00,0,31,0,4,24.6,1,0.0,1,0,2012,9,16,3,3
5540,27.275,0,0,2012-09-24 16:00:00,0,30,0,4,23.78,1,16.9979,1,0,2012,9,17,3,3
5541,27.275,0,0,2012-09-24 17:00:00,0,30,0,4,23.78,1,0.0,1,0,2012,9,18,7,3
5542,25.76,0,0,2012-09-24 18:00:00,0,37,0,4,22.14,1,11.0014,1,0,2012,9,19,7,3
5543,25.0,0,0,2012-09-24 19:00:00,0,39,0,4,21.32,1,8.9981,1,0,2012,9,20,6,4
5544,25.0,0,0,2012-09-24 20:00:00,0,52,0,4,21.32,1,7.0015,1,0,2012,9,21,6,4
5545,24.24,0,0,2012-09-24 21:00:00,0,51,0,4,20.5,1,8.9981,1,0,2012,9,22,2,4
5546,24.24,0,0,2012-09-24 22:00:00,0,51,0,4,20.5,1,15.0013,1,0,2012,9,23,2,4
5547,22.725,0,0,2012-09-24 23:00:00,0,63,0,4,18.86,1,8.9981,1,0,2012,9,24,2,4
5548,22.725,0,0,2012-09-25 00:00:00,0,67,0,4,18.86,1,11.0014,1,1,2012,9,1,1,1
5549,21.97,0,0,2012-09-25 01:00:00,0,72,0,4,18.04,1,8.9981,1,1,2012,9,2,1,1
5550,21.21,0,0,2012-09-25 02:00:00,0,77,0,4,17.22,1,8.9981,1,1,2012,9,3,1,1
5551,21.21,0,0,2012-09-25 03:00:00,0,71,0,4,17.22,1,6.0032,1,1,2012,9,4,1,1
5552,21.21,0,0,2012-09-25 04:00:00,0,71,0,4,17.22,1,8.9981,1,1,2012,9,5,1,1
5553,21.21,0,0,2012-09-25 05:00:00,0,77,0,4,17.22,1,6.0032,1,1,2012,9,6,1,1
5554,21.97,0,0,2012-09-25 06:00:00,0,77,0,4,18.04,1,15.0013,1,1,2012,9,7,1,1
5555,21.97,0,0,2012-09-25 07:00:00,0,77,0,4,18.04,1,12.998,1,1,2012,9,8,4,1
5556,23.485,0,0,2012-09-25 08:00:00,0,67,0,4,19.68,1,12.998,1,1,2012,9,9,5,2
5557,25.76,0,0,2012-09-25 09:00:00,0,56,0,4,22.14,1,16.9979,1,1,2012,9,10,3,3
5558,26.515,0,0,2012-09-25 10:00:00,0,52,0,4,22.96,1,19.9995,1,1,2012,9,11,3,3
5559,31.06,0,0,2012-09-25 11:00:00,0,46,0,4,24.6,1,19.9995,1,1,2012,9,12,3,3
5560,31.06,0,0,2012-09-25 12:00:00,0,43,0,4,25.42,1,19.0012,1,1,2012,9,13,3,3
5561,31.06,0,0,2012-09-25 13:00:00,0,47,0,4,26.24,1,16.9979,1,1,2012,9,14,3,3
5562,31.06,0,0,2012-09-25 14:00:00,0,39,0,4,27.06,1,22.0028,1,1,2012,9,15,3,3
5563,31.06,0,0,2012-09-25 15:00:00,0,36,0,4,27.06,1,22.0028,1,1,2012,9,16,3,3
5564,31.06,0,0,2012-09-25 16:00:00,0,39,0,4,27.06,1,19.9995,1,1,2012,9,17,3,3
5565,31.06,0,0,2012-09-25 17:00:00,0,39,0,4,27.06,1,19.0012,1,1,2012,9,18,7,3
5566,31.06,0,0,2012-09-25 18:00:00,0,41,0,4,26.24,1,15.0013,1,1,2012,9,19,7,3
5567,31.06,0,0,2012-09-25 19:00:00,0,50,0,4,25.42,1,16.9979,1,1,2012,9,20,6,4
5568,31.06,0,0,2012-09-25 20:00:00,0,56,0,4,24.6,1,19.9995,1,1,2012,9,21,6,4
5569,31.06,0,0,2012-09-25 21:00:00,0,56,0,4,24.6,1,19.9995,1,1,2012,9,22,2,4
5570,31.06,0,0,2012-09-25 22:00:00,0,56,0,4,24.6,1,19.0012,1,1,2012,9,23,2,4
5571,31.06,0,0,2012-09-25 23:00:00,0,56,0,4,24.6,1,22.0028,1,1,2012,9,24,2,4
5572,27.275,0,0,2012-09-26 00:00:00,0,64,0,4,23.78,1,19.9995,1,2,2012,9,1,1,1
5573,27.275,0,0,2012-09-26 01:00:00,0,64,0,4,23.78,1,22.0028,1,2,2012,9,2,1,1
5574,27.275,0,0,2012-09-26 02:00:00,0,64,0,4,23.78,2,19.0012,1,2,2012,9,3,1,1
5575,27.275,0,0,2012-09-26 03:00:00,0,64,0,4,23.78,2,19.0012,1,2,2012,9,4,1,1
5576,26.515,0,0,2012-09-26 04:00:00,0,73,0,4,22.96,1,16.9979,1,2,2012,9,5,1,1
5577,26.515,0,0,2012-09-26 05:00:00,0,73,0,4,22.96,1,15.0013,1,2,2012,9,6,1,1
5578,25.76,0,0,2012-09-26 06:00:00,0,73,0,4,22.14,1,12.998,1,2,2012,9,7,1,1
5579,25.76,0,0,2012-09-26 07:00:00,0,77,0,4,22.14,1,8.9981,1,2,2012,9,8,4,1
5580,26.515,0,0,2012-09-26 08:00:00,0,73,0,4,22.96,1,19.9995,1,2,2012,9,9,5,2
5581,30.305,0,0,2012-09-26 09:00:00,0,64,0,4,24.6,1,12.998,1,2,2012,9,10,3,3
5582,29.545,0,0,2012-09-26 10:00:00,0,73,0,4,24.6,1,19.0012,1,2,2012,9,11,3,3
5583,31.06,0,0,2012-09-26 11:00:00,0,61,0,4,26.24,1,16.9979,1,2,2012,9,12,3,3
5584,31.82,0,0,2012-09-26 12:00:00,0,61,0,4,27.88,1,15.0013,1,2,2012,9,13,3,3
5585,32.575,0,0,2012-09-26 13:00:00,0,58,0,4,28.7,1,15.0013,1,2,2012,9,14,3,3
5586,33.335,0,0,2012-09-26 14:00:00,0,48,0,4,30.34,1,19.0012,1,2,2012,9,15,3,3
5587,33.335,0,0,2012-09-26 15:00:00,0,48,0,4,30.34,1,19.9995,1,2,2012,9,16,3,3
5588,33.335,0,0,2012-09-26 16:00:00,0,45,0,4,30.34,1,19.0012,1,2,2012,9,17,3,3
